,Month,region_type,Hour,GHI,Temperature,Pressure,Dew Point,Relative Humidity,Wind Speed
194,5,city,2,0.0,12.040645161290323,778.0258064516129,12.730967741935485,98.03632258064518,0.6548387096774195
195,5,city,3,0.0,11.850322580645159,778.0774193548388,12.521290322580642,97.88064516129035,0.6832258064516127
196,5,city,4,0.0,11.689677419354839,778.141935483871,12.28967741935484,97.74374193548388,0.7012903225806452
197,5,city,5,0.0,11.847096774193544,778.2,12.195483870967736,96.23412903225805,0.7935483870967744
198,5,city,6,84.58709677419355,13.336774193548386,778.2967741935483,13.06709677419355,93.05683870967742,1.1425806451612903
199,5,city,7,243.8774193548387,15.126451612903223,778.3870967741935,13.792903225806455,86.6301935483871,1.4432258064516124
200,5,city,8,396.71612903225804,16.62774193548388,778.4258064516129,13.893548387096773,79.81496774193548,1.4593548387096773
201,5,city,9,472.26451612903224,17.79677419354839,778.3806451612903,13.979999999999997,74.61270967741932,1.4387096774193542
202,5,city,10,522.258064516129,18.734838709677415,778.2903225806451,14.202580645161294,71.2945806451613,1.4787096774193549
203,5,city,11,559.6129032258065,19.318064516129038,778.1806451612903,14.398064516129036,69.67225806451616,1.5083870967741937
204,5,city,12,535.8387096774194,19.45032258064516,778.058064516129,14.59677419354838,70.11625806451613,1.4954838709677418
205,5,city,13,507.0516129032258,19.027096774193545,777.9225806451612,14.671612903225803,72.10496774193552,1.4380645161290333
206,5,city,14,408.43225806451613,18.362580645161287,777.8451612903226,14.781935483870972,75.76903225806447,1.2993548387096772
207,5,city,15,356.1677419354839,17.534193548387098,777.8451612903226,14.906451612903226,80.53238709677424,1.0941935483870968
208,5,city,16,201.61290322580646,16.539354838709674,777.8967741935484,15.158064516129038,86.54670967741934,0.8303225806451614
209,5,city,17,54.20645161290322,15.409677419354844,778.0,15.337419354838717,94.20296774193548,0.5619354838709676
210,5,city,18,0.0,14.689677419354837,778.0516129032258,15.321935483870966,97.49729032258064,0.4632258064516129
211,5,city,19,0.0,14.244516129032256,778.2,14.954193548387094,98.0578064516129,0.5425806451612902
212,5,city,20,0.0,13.864516129032255,778.2774193548387,14.599999999999998,98.50200000000001,0.6167741935483875
213,5,city,21,0.0,13.436129032258064,778.3096774193548,14.307096774193544,98.62470967741936,0.6612903225806456
214,5,city,22,0.0,13.120000000000005,778.2967741935483,14.00387096774194,98.58187096774192,0.6825806451612909
215,5,city,23,0.0,12.790322580645157,778.2387096774194,13.63548387096774,98.73735483870968,0.68
216,5,north,0,0.0,11.821935483870966,768.5096774193548,13.144516129032256,97.95148387096773,0.5045161290322583
217,5,north,1,0.0,11.555483870967747,768.4193548387096,12.845806451612907,97.61412903225805,0.5161290322580645
218,5,north,2,0.0,11.38516129032258,768.3870967741935,12.55290322580645,97.25361290322581,0.549032258064516
